427,1100.38
389,1002.45
437,1126.14
420,1082.34
389,1002.45
412,1061.72
408,1051.41
392,1010.18
411,1059.14
410,1056.57
436,1123.57
392,1010.18
414,1066.87
417,1074.61
399,1028.22
369,950.91
389,1002.45
408,1051.41
399,1028.22
424,1092.64
393,1012.76
422,1087.49
418,1077.18
404,1041.1
424,1092.64
385,992.141
407,1048.84
416,1072.03
404,1041.1
394,1015.33
415,1069.45
397,1023.07
395,1017.91
396,1020.49
436,1123.57
406,1046.26
401,1033.37
449,1157.07
423,1090.07
419,1079.76
442,1139.03
406,1046.26
403,1038.53
393,1012.76
388,999.872
410,1056.57
401,1033.37
414,1066.87
389,1002.45
391,1007.6
401,1033.37
394,1015.33
366,943.179
393,1012.76
393,1012.76
415,1069.45
434,1118.41
391,1007.6
385,992.141
418,1077.18
427,1100.38
410,1056.57
396,1020.49
394,1015.33
386,994.718
386,994.718
409,1053.99
401,1033.37
388,999.872
414,1066.87
401,1033.37
373,961.218
431,1110.68
390,1005.03
401,1033.37
406,1046.26
424,1092.64
404,1041.1
403,1038.53
410,1056.57
386,994.718
396,1020.49
398,1025.64
385,992.141
407,1048.84
393,1012.76
402,1035.95
383,986.987
401,1033.37
396,1020.49
410,1056.57
395,1017.91
371,956.064
415,1069.45
420,1082.34
407,1048.84
443,1141.61
399,1028.22
375,966.371
404,1041.1
410,1056.57
435,1120.99
387,997.295
368,948.333
393,1012.76
423,1090.07
395,1017.91
406,1046.26
392,1010.18
415,1069.45
422,1087.49
367,945.756
396,1020.49
394,1015.33
384,989.564
395,1017.91
372,958.641
411,1059.14
406,1046.26
398,1025.64
376,968.948
393,1012.76
401,1033.37
384,989.564
396,1020.49
425,1095.22
375,966.371
413,1064.3
417,1074.61
374,963.795
409,1053.99
372,958.641
392,1010.18
412,1061.72
397,1023.07
395,1017.91
415,1069.45
407,1048.84
406,1046.26
408,1051.41
393,1012.76
377,971.525
374,963.795
400,1030.8
396,1020.49
411,1059.14
392,1010.18
384,989.564
423,1090.07
397,1023.07
376,968.948
383,986.987
383,986.987
393,1012.76
404,1041.1
414,1066.87
389,1002.45
403,1038.53
422,1087.49
377,971.525
407,1048.84
375,966.371
377,971.525
400,1030.8
402,1035.95
383,986.987
421,1084.91
395,1017.91
414,1066.87
396,1020.49
416,1072.03
401,1033.37
386,994.718
394,1015.33
390,1005.03
382,984.41
389,1002.45
418,1077.18
389,1002.45
368,948.333
392,1010.18
417,1074.61
384,989.564
375,966.371
379,976.679
405,1043.68
381,981.833
397,1023.07
408,1051.41
419,1079.76
428,1102.95
391,1007.6
434,1118.41
366,943.179
418,1077.18
410,1056.57
390,1005.03
383,986.987
416,1072.03
402,1035.95
393,1012.76
403,1038.53
399,1028.22
409,1053.99
423,1090.07
392,1010.18
396,1020.49
379,976.679
394,1015.33
404,1041.1
404,1041.1
403,1038.53
403,1038.53
379,976.679
397,1023.07
406,1046.26
382,984.41
397,1023.07
431,1110.68
407,1048.84
431,1110.68
419,1079.76
430,1108.11
394,1015.33
427,1100.38
415,1069.45
391,1007.6
384,989.564
371,956.064
377,971.525
401,1033.37
426,1097.8
406,1046.26
378,974.102
422,1087.49
394,1015.33
409,1053.99
417,1074.61
402,1035.95
371,956.064
410,1056.57
418,1077.18
392,1010.18
385,992.141
406,1046.26
390,1005.03
411,1059.14
408,1051.41
409,1053.99
386,994.718
421,1084.91
392,1010.18
381,981.833
379,976.679
391,1007.6
370,953.487
374,963.795
399,1028.22
393,1012.76
385,992.141
406,1046.26
383,986.987
374,963.795
398,1025.64
430,1108.11
381,981.833
421,1084.91
403,1038.53
385,992.141
379,976.679
408,1051.41
391,1007.6
411,1059.14
375,966.371
412,1061.72
373,961.218
398,1025.64
391,1007.6
398,1025.64
387,997.295
426,1097.8
390,1005.03
401,1033.37
406,1046.26
413,1064.3
383,986.987
394,1015.33
405,1043.68
387,997.295
392,1010.18
387,997.295
407,1048.84
426,1097.8
434,1118.41
391,1007.6
381,981.833
385,992.141
397,1023.07
377,971.525
391,1007.6
398,1025.64
390,1005.03
397,1023.07
394,1015.33
363,935.448
378,974.102
421,1084.91
408,1051.41
370,953.487
392,1010.18
392,1010.18
400,1030.8
390,1005.03
357,919.986
401,1033.37
396,1020.49
395,1017.91
381,981.833
378,974.102
403,1038.53
400,1030.8
382,984.41
412,1061.72
426,1097.8
414,1066.87
388,999.872
397,1023.07
417,1074.61
373,961.218
412,1061.72
363,935.448
411,1059.14
389,1002.45
384,989.564
399,1028.22
391,1007.6
390,1005.03
389,1002.45
377,971.525
419,1079.76
401,1033.37
396,1020.49
392,1010.18
407,1048.84
386,994.718
408,1051.41
390,1005.03
377,971.525
383,986.987
396,1020.49
383,986.987
391,1007.6
395,1017.91
385,992.141
384,989.564
397,1023.07
395,1017.91
388,999.872
408,1051.41
394,1015.33
404,1041.1
365,940.602
387,997.295
395,1017.91
373,961.218
380,979.256
397,1023.07
393,1012.76
401,1033.37
381,981.833
395,1017.91
417,1074.61
410,1056.57
385,992.141
408,1051.41
399,1028.22
393,1012.76
395,1017.91
379,976.679
411,1059.14
356,917.409
387,997.295
390,1005.03
411,1059.14
386,994.718
399,1028.22
411,1059.14
381,981.833
402,1035.95
414,1066.87
442,1139.03
398,1025.64
397,1023.07
401,1033.37
374,963.795
418,1077.18
393,1012.76
387,997.295
403,1038.53
389,1002.45
381,981.833
382,984.41
378,974.102
399,1028.22
371,956.064
403,1038.53
375,966.371
382,984.41
369,950.91
418,1077.18
389,1002.45
397,1023.07
411,1059.14
399,1028.22
376,968.948
388,999.872
391,1007.6
391,1007.6
379,976.679
382,984.41
359,925.14
365,940.602
393,1012.76
395,1017.91
428,1102.95
380,979.256
393,1012.76
413,1064.3
391,1007.6
363,935.448
392,1010.18
403,1038.53
386,994.718
392,1010.18
389,1002.45
408,1051.41
400,1030.8
385,992.141
395,1017.91
377,971.525
413,1064.3
377,971.525
410,1056.57
390,1005.03
380,979.256
378,974.102
401,1033.37
386,994.718
389,1002.45
372,958.641
399,1028.22
339,873.6
410,1056.57
407,1048.84
398,1025.64
403,1038.53
377,971.525
398,1025.64
405,1043.68
411,1059.14
383,986.987
394,1015.33
410,1056.57
378,974.102
392,1010.18
387,997.295
379,976.679
405,1043.68
400,1030.8
386,994.718
397,1023.07
390,1005.03
392,1010.18
375,966.371
410,1056.57
370,953.487
422,1087.49
353,909.678
404,1041.1
394,1015.33
402,1035.95
384,989.564
397,1023.07
364,938.025
384,989.564
377,971.525
393,1012.76
378,974.102
357,919.986
378,974.102
402,1035.95
395,1017.91
397,1023.07
372,958.641
402,1035.95
402,1035.95
379,976.679
385,992.141
371,956.064
385,992.141
379,976.679
377,971.525
400,1030.8
382,984.41
378,974.102
362,932.871
374,963.795
401,1033.37
379,976.679
389,1002.45
369,950.91
385,992.141
388,999.872
399,1028.22
366,943.179
383,986.987
390,1005.03
379,976.679
370,953.487
376,968.948
418,1077.18
392,1010.18
414,1066.87
423,1090.07
404,1041.1
354,912.255
357,919.986
367,945.756
375,966.371
386,994.718
370,953.487
389,1002.45
401,1033.37
388,999.872
390,1005.03
369,950.91
371,956.064
400,1030.8
408,1051.41
396,1020.49
380,979.256
404,1041.1
423,1090.07
398,1025.64
369,950.91
387,997.295
394,1015.33
366,943.179
392,1010.18
415,1069.45
356,917.409
380,979.256
369,950.91
392,1010.18
395,1017.91
389,1002.45
373,961.218
392,1010.18
368,948.333
383,986.987
372,958.641
382,984.41
376,968.948
400,1030.8
362,932.871
393,1012.76
380,979.256
377,971.525
393,1012.76
350,901.947
371,956.064
364,938.025
381,981.833
401,1033.37
407,1048.84
388,999.872
369,950.91
407,1048.84
381,981.833
382,984.41
411,1059.14
378,974.102
404,1041.1
408,1051.41
387,997.295
400,1030.8
388,999.872
400,1030.8
382,984.41
411,1059.14
383,986.987
404,1041.1
389,1002.45
372,958.641
408,1051.41
374,963.795
380,979.256
397,1023.07
375,966.371
350,901.947
380,979.256
381,981.833
386,994.718
365,940.602
397,1023.07
370,953.487
367,945.756
383,986.987
407,1048.84
384,989.564
361,930.294
410,1056.57
401,1033.37
393,1012.76
381,981.833
374,963.795
376,968.948
370,953.487
368,948.333
413,1064.3
410,1056.57
375,966.371
390,1005.03
381,981.833
363,935.448
375,966.371
416,1072.03
374,963.795
391,1007.6
374,963.795
345,889.062
377,971.525
375,966.371
395,1017.91
381,981.833
398,1025.64
379,976.679
395,1017.91
389,1002.45
372,958.641
362,932.871
395,1017.91
384,989.564
404,1041.1
384,989.564
430,1108.11
400,1030.8
378,974.102
380,979.256
374,963.795
403,1038.53
408,1051.41
389,1002.45
369,950.91
390,1005.03
396,1020.49
379,976.679
414,1066.87
400,1030.8
373,961.218
386,994.718
402,1035.95
401,1033.37
401,1033.37
410,1056.57
384,989.564
378,974.102
384,989.564
375,966.371
374,963.795
392,1010.18
401,1033.37
353,909.678
403,1038.53
390,1005.03
381,981.833
396,1020.49
390,1005.03
374,963.795
388,999.872
397,1023.07
368,948.333
379,976.679
377,971.525
402,1035.95
349,899.37
384,989.564
363,935.448
406,1046.26
397,1023.07
358,922.563
375,966.371
405,1043.68
391,1007.6
376,968.948
387,997.295
388,999.872
375,966.371
367,945.756
385,992.141
377,971.525
390,1005.03
400,1030.8
367,945.756
343,883.908
359,925.14
371,956.064
367,945.756
369,950.91
373,961.218
402,1035.95
380,979.256
357,919.986
382,984.41
372,958.641
387,997.295
360,927.717
363,935.448
391,1007.6
390,1005.03
363,935.448
356,917.409
352,907.101
374,963.795
410,1056.57
375,966.371
400,1030.8
370,953.487
396,1020.49
400,1030.8
379,976.679
390,1005.03
394,1015.33
376,968.948
399,1028.22
406,1046.26
386,994.718
386,994.718
398,1025.64
372,958.641
365,940.602
386,994.718
336,865.869
380,979.256
365,940.602
390,1005.03
385,992.141
390,1005.03
329,847.83
385,992.141
364,938.025
373,961.218
364,938.025
386,994.718
374,963.795
370,953.487
365,940.602
369,950.91
384,989.564
380,979.256
386,994.718
356,917.409
398,1025.64
372,958.641
404,1041.1
352,907.101
369,950.91
385,992.141
380,979.256
384,989.564
370,953.487
387,997.295
410,1056.57
404,1041.1
399,1028.22
382,984.41
402,1035.95
387,997.295
397,1023.07
377,971.525
392,1010.18
394,1015.33
363,935.448
372,958.641
386,994.718
400,1030.8
370,953.487
385,992.141
387,997.295
391,1007.6
365,940.602
386,994.718
406,1046.26
386,994.718
396,1020.49
398,1025.64
382,984.41
404,1041.1
369,950.91
375,966.371
349,899.37
370,953.487
382,984.41
390,1005.03
377,971.525
359,925.14
373,961.218
348,896.793
375,966.371
385,992.141
365,940.602
356,917.409
359,925.14
392,1010.18
367,945.756
370,953.487
381,981.833
374,963.795
376,968.948
373,961.218
390,1005.03
372,958.641
389,1002.45
379,976.679
378,974.102
355,914.832
399,1028.22
391,1007.6
389,1002.45
378,974.102
345,889.062
389,1002.45
374,963.795
402,1035.95
365,940.602
398,1025.64
395,1017.91
402,1035.95
379,976.679
364,938.025
357,919.986
373,961.218
394,1015.33
390,1005.03
364,938.025
387,997.295
356,917.409
398,1025.64
390,1005.03
356,917.409
377,971.525
362,932.871
396,1020.49
386,994.718
375,966.371
406,1046.26
370,953.487
360,927.717
381,981.833
362,932.871
383,986.987
395,1017.91
374,963.795
373,961.218
376,968.948
352,907.101
381,981.833
413,1064.3
379,976.679
373,961.218
388,999.872
345,889.062
380,979.256
370,953.487
375,966.371
404,1041.1
393,1012.76
374,963.795
373,961.218
372,958.641
366,943.179
397,1023.07
392,1010.18
365,940.602
394,1015.33
388,999.872
380,979.256
361,930.294
398,1025.64
392,1010.18
394,1015.33
381,981.833
413,1064.3
391,1007.6
390,1005.03
381,981.833
394,1015.33
379,976.679
392,1010.18
379,976.679
401,1033.37
387,997.295
384,989.564
390,1005.03
385,992.141
366,943.179
387,997.295
391,1007.6
367,945.756
378,974.102
403,1038.53
379,976.679
392,1010.18
355,914.832
401,1033.37
376,968.948
372,958.641
359,925.14
374,963.795
379,976.679
372,958.641
383,986.987
403,1038.53
355,914.832
370,953.487
363,935.448
364,938.025
390,1005.03
376,968.948
369,950.91
387,997.295
374,963.795
393,1012.76
371,956.064
394,1015.33
357,919.986
368,948.333
380,979.256
377,971.525
365,940.602
365,940.602
354,912.255
384,989.564
371,956.064
358,922.563
387,997.295
406,1046.26
378,974.102
378,974.102
365,940.602
374,963.795
400,1030.8
378,974.102
378,974.102
376,968.948
